,json_file,organism_name,compound_name,inchikey,decision,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_parent,plant_name_id,taxon_status,matched_by,matched_name,InChIKey,InChIKey_simp,SMILES,DOI,pairs
10,10.5772%2F28961.json,vernonanthura patens (kunth) h. rob,4-methyl-heptadecane,YPPNOYRCEQRCHY-UHFFFAOYSA-N,Yes,969218-1,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,Asteraceae,Species,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,969218-1,Vernonanthura,3052283,Accepted,direct_wcvp_w_author_unique,Vernonanthura patens (Kunth) H.Rob.,YPPNOYRCEQRCHY-UHFFFAOYSA-N,YPPNOYRCEQRCHY,CCCCCCCCCCCCCC(C)CCC,10.5772%2F28961,Vernonanthura patens_YPPNOYRCEQRCHY
11,10.5772%2F28961.json,vernonanthura patens (kunth) h. rob,"5,14-dibutyl-octadecane",VZZCEMBCJSFMMD-UHFFFAOYSA-N,Yes,969218-1,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,Asteraceae,Species,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,969218-1,Vernonanthura,3052283,Accepted,direct_wcvp_w_author_unique,Vernonanthura patens (Kunth) H.Rob.,VZZCEMBCJSFMMD-UHFFFAOYSA-N,VZZCEMBCJSFMMD,CCCCC(CCCC)CCCCCCCCC(CCCC)CCCC,10.5772%2F28961,Vernonanthura patens_VZZCEMBCJSFMMD
12,10.5772%2F28961.json,vernonanthura patens (kunth) h. rob,9-octyl-heptadecane,ZLIOPNROBPMBFI-UHFFFAOYSA-N,Yes,969218-1,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,Asteraceae,Species,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,969218-1,Vernonanthura,3052283,Accepted,direct_wcvp_w_author_unique,Vernonanthura patens (Kunth) H.Rob.,ZLIOPNROBPMBFI-UHFFFAOYSA-N,ZLIOPNROBPMBFI,CCCCCCCCC(CCCCCCCC)CCCCCCCC,10.5772%2F28961,Vernonanthura patens_ZLIOPNROBPMBFI
13,10.5772%2F28961.json,vernonanthura patens (kunth) h. rob,octadecane,RZJRJXONCZWCBN-UHFFFAOYSA-N,Yes,969218-1,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,Asteraceae,Species,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,969218-1,Vernonanthura,3052283,Accepted,direct_wcvp_w_author_unique,Vernonanthura patens (Kunth) H.Rob.,RZJRJXONCZWCBN-UHFFFAOYSA-N,RZJRJXONCZWCBN,CCCCCCCCCCCCCCCCCC,10.5772%2F28961,Vernonanthura patens_RZJRJXONCZWCBN
14,10.5772%2F28961.json,vernonanthura patens (kunth) h. rob,lupeol,MQYXUWHLBZFQQO-QGTGJCAVSA-N,Yes,969218-1,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,Asteraceae,Species,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,969218-1,Vernonanthura,3052283,Accepted,direct_wcvp_w_author_unique,Vernonanthura patens (Kunth) H.Rob.,MQYXUWHLBZFQQO-QGTGJCAVSA-N,MQYXUWHLBZFQQO,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,10.5772%2F28961,Vernonanthura patens_MQYXUWHLBZFQQO
15,10.5772%2F28961.json,vernonanthura patens (kunth) h. rob,"2,6,11-trimethyl-dodecane",FONXOARHSFUBAN-UHFFFAOYSA-N,Yes,969218-1,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,Asteraceae,Species,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,969218-1,Vernonanthura,3052283,Accepted,direct_wcvp_w_author_unique,Vernonanthura patens (Kunth) H.Rob.,FONXOARHSFUBAN-UHFFFAOYSA-N,FONXOARHSFUBAN,CC(C)CCCCC(C)CCCC(C)C,10.5772%2F28961,Vernonanthura patens_FONXOARHSFUBAN
16,10.5772%2F28961.json,vernonanthura patens (kunth) h. rob,heptadecane,NDJKXXJCMXVBJW-UHFFFAOYSA-N,Yes,969218-1,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,Asteraceae,Species,Vernonanthura patens,Vernonanthura patens (Kunth) H.Rob.,969218-1,Vernonanthura,3052283,Accepted,direct_wcvp_w_author_unique,Vernonanthura patens (Kunth) H.Rob.,NDJKXXJCMXVBJW-UHFFFAOYSA-N,NDJKXXJCMXVBJW,CCCCCCCCCCCCCCCCC,10.5772%2F28961,Vernonanthura patens_NDJKXXJCMXVBJW
17,10.11144%2Fjaveriana.sc19-3.mlab.json,montrichardia linifera,p-hydroxybenzaldehyde,RGHHSNMVTDWUBI-UHFFFAOYSA-N,Yes,87565-1,Montrichardia linifera,Montrichardia linifera (Arruda) Schott,Araceae,Species,Montrichardia linifera,Montrichardia linifera (Arruda) Schott,87565-1,Montrichardia,129697,Accepted,direct_wcvp_unique,Montrichardia linifera,RGHHSNMVTDWUBI-UHFFFAOYSA-N,RGHHSNMVTDWUBI,C1=CC(=CC=C1C=O)O,10.11144%2Fjaveriana.sc19-3.mlab,Montrichardia linifera_RGHHSNMVTDWUBI
18,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,kaempferol 3-o-β-d-glucopyranoside,JPUKWEQWGBDDQB-QSOFNFLRSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,JPUKWEQWGBDDQB-QSOFNFLRSA-N,JPUKWEQWGBDDQB,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O[C@H]4[C@@H]([C@H]([C@@H]([C@H](O4)CO)O)O)O)O,10.21577%2F0100-4042.20250134,Pavonia malacophylla_JPUKWEQWGBDDQB
19,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,"5,7-dihydroxy-3,8,4'-trimethoxyflavone",RXQVMRRNRHSOTC-UHFFFAOYSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,RXQVMRRNRHSOTC-UHFFFAOYSA-N,RXQVMRRNRHSOTC,COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)OC,10.21577%2F0100-4042.20250134,Pavonia malacophylla_RXQVMRRNRHSOTC
20,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,pheophytin b,AMVFDCTXPYHACR-KMFDAVQUSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,AMVFDCTXPYHACR-KMFDAVQUSA-N,AMVFDCTXPYHACR,CCC\1=C2C=C3C(=C4C(=O)[C@@H](C(=C5[C@H]([C@@H](C(=CC6=NC(=CC(=N2)/C1=C/O)C(=C6C)C=C)N5)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C4=N3)C(=O)OC)C,10.21577%2F0100-4042.20250134,Pavonia malacophylla_AMVFDCTXPYHACR
21,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,methyl-4-hydroxycinnamate,NITWSHWHQAQBAW-UHFFFAOYSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,NITWSHWHQAQBAW-UHFFFAOYSA-N,NITWSHWHQAQBAW,COC(=O)C=CC1=CC=C(C=C1)O,10.21577%2F0100-4042.20250134,Pavonia malacophylla_NITWSHWHQAQBAW
22,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,"3,5,7,3',4'-pentahydroxyflavone",REFJWTPEDVJJIY-UHFFFAOYSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,REFJWTPEDVJJIY-UHFFFAOYSA-N,REFJWTPEDVJJIY,C1=CC(=C(C=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O)O,10.21577%2F0100-4042.20250134,Pavonia malacophylla_REFJWTPEDVJJIY
23,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,lupeol,MQYXUWHLBZFQQO-QGTGJCAVSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,MQYXUWHLBZFQQO-QGTGJCAVSA-N,MQYXUWHLBZFQQO,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,10.21577%2F0100-4042.20250134,Pavonia malacophylla_MQYXUWHLBZFQQO
24,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,pheophytin a,FDHFJXKRMIVNCQ-OSIZZBRKSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,FDHFJXKRMIVNCQ-OSIZZBRKSA-N,FDHFJXKRMIVNCQ,CCC1=C(C2=NC1=CC3=C(C4=C([C@@H](C(=C5[C@H]([C@@H](C(=CC6=NC(=C2)C(=C6C)C=C)N5)C)CCC(=O)OC/C=C(\C)/CCC[C@H](C)CCC[C@H](C)CCCC(C)C)C4=N3)C(=O)OC)O)C)C,10.21577%2F0100-4042.20250134,Pavonia malacophylla_FDHFJXKRMIVNCQ
25,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,"3,5,7,4'-tetrahydroxyflavone",IYRMWMYZSQPJKC-UHFFFAOYSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,IYRMWMYZSQPJKC-UHFFFAOYSA-N,IYRMWMYZSQPJKC,C1=CC(=CC=C1C2=C(C(=O)C3=C(C=C(C=C3O2)O)O)O)O,10.21577%2F0100-4042.20250134,Pavonia malacophylla_IYRMWMYZSQPJKC
26,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,"5,8-dihydroxy-7,4'-dimethoxyflavone",OVFDXRVXQRNNCT-UHFFFAOYSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,OVFDXRVXQRNNCT-UHFFFAOYSA-N,OVFDXRVXQRNNCT,COC1=CC=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)OC)O,10.21577%2F0100-4042.20250134,Pavonia malacophylla_OVFDXRVXQRNNCT
27,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,α-amyrin,FSLPMRQHCOLESF-SFMCKYFRSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,FSLPMRQHCOLESF-SFMCKYFRSA-N,FSLPMRQHCOLESF,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C,10.21577%2F0100-4042.20250134,Pavonia malacophylla_FSLPMRQHCOLESF
28,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,decanol,MWKFXSUHUHTGQN-UHFFFAOYSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,MWKFXSUHUHTGQN-UHFFFAOYSA-N,MWKFXSUHUHTGQN,CCCCCCCCCCO,10.21577%2F0100-4042.20250134,Pavonia malacophylla_MWKFXSUHUHTGQN
29,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,β-amyrin,JFSHUTJDVKUMTJ-QHPUVITPSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,JFSHUTJDVKUMTJ-QHPUVITPSA-N,JFSHUTJDVKUMTJ,C[C@@]12CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]1CC(CC2)(C)C)C,10.21577%2F0100-4042.20250134,Pavonia malacophylla_JFSHUTJDVKUMTJ
30,10.21577%2F0100-4042.20250134.json,pavonia malacophylla (link & otto) garcke,β-sitosterol,KZJWDPNRJALLNS-VJSFXXLFSA-N,Yes,1045036-2,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,Malvaceae,Species,Pavonia malacophylla,Pavonia malacophylla (Link & Otto) Garcke,1045036-2,Pavonia,2548554,Accepted,direct_wcvp_w_author_unique,Pavonia malacophylla (Link & Otto) Garcke,KZJWDPNRJALLNS-VJSFXXLFSA-N,KZJWDPNRJALLNS,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,10.21577%2F0100-4042.20250134,Pavonia malacophylla_KZJWDPNRJALLNS
31,10.29327%2F269504.3.1-28.json,curatella americana,lupeol,MQYXUWHLBZFQQO-QGTGJCAVSA-N,Yes,321019-2,Curatella americana,Curatella americana L.,Dilleniaceae,Species,Curatella americana,Curatella americana L.,321019-2,Curatella,2748841,Accepted,direct_wcvp_unique,Curatella americana,MQYXUWHLBZFQQO-QGTGJCAVSA-N,MQYXUWHLBZFQQO,CC(=C)[C@@H]1CC[C@]2([C@H]1[C@H]3CC[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)C,10.29327%2F269504.3.1-28,Curatella americana_MQYXUWHLBZFQQO
