,pkl_file,organism_name,compound_name,decision,accepted_ipni_id,accepted_name,accepted_name_w_author,accepted_family,accepted_rank,accepted_species,accepted_species_w_author,accepted_species_ipni_id,accepted_parent,plant_name_id,taxon_status,matched_by,matched_name,InChIKey,InChIKey_simp,SMILES,DOI,pairs
18,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,arachidin 4,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,,,,10.1016/J.PHYTOCHEM.2010.06.020,
19,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,(-)-epialboctalol,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,,,,10.1016/J.PHYTOCHEM.2010.06.020,
20,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,alboctalol,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,QQGGCAFWTCETPD-UHFFFAOYSA-N,QQGGCAFWTCETPD,C1C(C(C(C2=C1C=C(C=C2O)O)C3=C(C=C(C=C3)O)O)C4=CC(=CC(=C4)O)O)C5=C(C=C(C=C5)O)O,10.1016/J.PHYTOCHEM.2010.06.020,Bagassa guianensisQQGGCAFWTCETPD
21,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,moracin m,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,LHPRYOJTASOZGJ-UHFFFAOYSA-N,LHPRYOJTASOZGJ,C1=CC2=C(C=C1O)OC(=C2)C3=CC(=CC(=C3)O)O,10.1016/J.PHYTOCHEM.2010.06.020,Bagassa guianensisLHPRYOJTASOZGJ
22,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,6-o-methyl-moracin n,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,,,,10.1016/J.PHYTOCHEM.2010.06.020,
23,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,moracin p,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,QFUCSEIKNTUPPA-GOSISDBHSA-N,QFUCSEIKNTUPPA,CC1([C@@H](CC2=C(O1)C=C3C(=C2)C=C(O3)C4=CC(=CC(=C4)O)O)O)C,10.1016/J.PHYTOCHEM.2010.06.020,Bagassa guianensisQFUCSEIKNTUPPA
24,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,6-o-methyl-moracin m,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,,,,10.1016/J.PHYTOCHEM.2010.06.020,
25,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,steppogenin,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,QBLQLKNOKUHRCH-UHFFFAOYSA-N,QBLQLKNOKUHRCH,C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=C(C=C(C=C3)O)O,10.1016/J.PHYTOCHEM.2010.06.020,Bagassa guianensisQBLQLKNOKUHRCH
26,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,dihydromorin,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,QIWOFDHUQPJCJF-LSDHHAIUSA-N,QIWOFDHUQPJCJF,C1=CC(=C(C=C1O)O)[C@@H]2[C@H](C(=O)C3=C(C=C(C=C3O2)O)O)O,10.1016/J.PHYTOCHEM.2010.06.020,Bagassa guianensisQIWOFDHUQPJCJF
27,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,artogomezianol,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,JABUEXRBDJUPEK-OWOJBTEDSA-N,JABUEXRBDJUPEK,C1=CC(=C(C=C1O)O)C(CC2=CC(=CC(=C2)O)O)C3=C(C=C(C(=C3)/C=C/C4=CC(=CC(=C4)O)O)O)O,10.1016/J.PHYTOCHEM.2010.06.020,Bagassa guianensisJABUEXRBDJUPEK
28,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,trans-resveratrol,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,LUKBXSAWLPMMSZ-OWOJBTEDSA-N,LUKBXSAWLPMMSZ,C1=CC(=CC=C1/C=C/C2=CC(=CC(=C2)O)O)O,10.1016/J.PHYTOCHEM.2010.06.020,Bagassa guianensisLUKBXSAWLPMMSZ
29,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,trans-oxyresveratrol,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,PDHAOJSHSJQANO-OWOJBTEDSA-N,PDHAOJSHSJQANO,C1=CC(=C(C=C1O)O)/C=C/C2=CC(=CC(=C2)O)O,10.1016/J.PHYTOCHEM.2010.06.020,Bagassa guianensisPDHAOJSHSJQANO
30,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,moracin z,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,,,,10.1016/J.PHYTOCHEM.2010.06.020,
31,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,moracin n,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,WBSCSIABHGPAMC-UHFFFAOYSA-N,WBSCSIABHGPAMC,CC(=CCC1=C(C=C2C(=C1)C=C(O2)C3=CC(=CC(=C3)O)O)O)C,10.1016/J.PHYTOCHEM.2010.06.020,Bagassa guianensisWBSCSIABHGPAMC
32,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,β-sitosterol,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,KZJWDPNRJALLNS-VJSFXXLFSA-N,KZJWDPNRJALLNS,CC[C@H](CC[C@@H](C)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC=C4[C@@]3(CC[C@@H](C4)O)C)C)C(C)C,10.1016/J.PHYTOCHEM.2010.06.020,Bagassa guianensisKZJWDPNRJALLNS
33,10.1016_J.PHYTOCHEM.2010.06.020.pkl,bagassa guianensis aubl,resorcinol,Yes,850483-1,Bagassa guianensis,Bagassa guianensis Aubl.,Moraceae,Species,Bagassa guianensis,Bagassa guianensis Aubl.,850483-1,Bagassa,2667845,Accepted,direct_wcvp_w_author_unique,Bagassa guianensis Aubl.,GHMLBKRAJCXXBS-UHFFFAOYSA-N,GHMLBKRAJCXXBS,C1=CC(=CC(=C1)O)O,10.1016/J.PHYTOCHEM.2010.06.020,Bagassa guianensisGHMLBKRAJCXXBS
34,10.1080_14786410903052399.pkl,elaeodendron croceum,naringenin,Yes,160659-1,Elaeodendron croceum,Elaeodendron croceum (Thunb.) DC.,Celastraceae,Species,Elaeodendron croceum,Elaeodendron croceum (Thunb.) DC.,160659-1,Elaeodendron,2786171,Accepted,direct_wcvp_unique,Elaeodendron croceum,FTVWIRXFELQLPI-ZDUSSCGKSA-N,FTVWIRXFELQLPI,C1[C@H](OC2=CC(=CC(=C2C1=O)O)O)C3=CC=C(C=C3)O,10.1080/14786410903052399,Elaeodendron croceumFTVWIRXFELQLPI
35,10.1080_14786410903052399.pkl,elaeodendron croceum,tingenine b,Yes,160659-1,Elaeodendron croceum,Elaeodendron croceum (Thunb.) DC.,Celastraceae,Species,Elaeodendron croceum,Elaeodendron croceum (Thunb.) DC.,160659-1,Elaeodendron,2786171,Accepted,direct_wcvp_unique,Elaeodendron croceum,,,,10.1080/14786410903052399,
36,10.1080_14786410903052399.pkl,elaeodendron croceum,11α-hydroxy-β-amyrin,Yes,160659-1,Elaeodendron croceum,Elaeodendron croceum (Thunb.) DC.,Celastraceae,Species,Elaeodendron croceum,Elaeodendron croceum (Thunb.) DC.,160659-1,Elaeodendron,2786171,Accepted,direct_wcvp_unique,Elaeodendron croceum,UBUHIKQRNDOKCZ-JABDUKPASA-N,UBUHIKQRNDOKCZ,C[C@@]12CC[C@@]3(C(=C[C@H]([C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)O)[C@@H]1CC(CC2)(C)C)C,10.1080/14786410903052399,Elaeodendron croceumUBUHIKQRNDOKCZ
37,10.1080_14786410903052399.pkl,elaeodendron croceum,tingenone,Yes,160659-1,Elaeodendron croceum,Elaeodendron croceum (Thunb.) DC.,Celastraceae,Species,Elaeodendron croceum,Elaeodendron croceum (Thunb.) DC.,160659-1,Elaeodendron,2786171,Accepted,direct_wcvp_unique,Elaeodendron croceum,WSTYNZDAOAEEKG-GWJSGULQSA-N,WSTYNZDAOAEEKG,C[C@@H]1C[C@@H]2[C@@](CC[C@]3([C@]2(CC[C@@]4(C3=CC=C5C4=CC(=O)C(=C5C)O)C)C)C)(CC1=O)C,10.1080/14786410903052399,Elaeodendron croceumWSTYNZDAOAEEKG
38,10.1080_14786410903052399.pkl,elaeodendron croceum,20-hydroxy-20-epi-tingenone,Yes,160659-1,Elaeodendron croceum,Elaeodendron croceum (Thunb.) DC.,Celastraceae,Species,Elaeodendron croceum,Elaeodendron croceum (Thunb.) DC.,160659-1,Elaeodendron,2786171,Accepted,direct_wcvp_unique,Elaeodendron croceum,,,,10.1080/14786410903052399,
39,10.1093_ECAM_NEQ006.pkl,atractylodes ovata de candolle,β-eudesmol,Yes,182976-1,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,Asteraceae,Species,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,182976-1,Atractylodes,2900935,Synonym,knms_single,Atractylodes ovata Prodr. 7: 48 (1838) (Thunb.) DC. 1838,BOPIMTNSYWYZOC-VNHYZAJKSA-N,BOPIMTNSYWYZOC,C[C@]12CCCC(=C)[C@@H]1C[C@@H](CC2)C(C)(C)O,10.1093/ECAM/NEQ006,Atractylodes lanceaBOPIMTNSYWYZOC
40,10.1093_ECAM_NEQ006.pkl,atractylodes ovata de candolle,linoleic acid,Yes,182976-1,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,Asteraceae,Species,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,182976-1,Atractylodes,2900935,Synonym,knms_single,Atractylodes ovata Prodr. 7: 48 (1838) (Thunb.) DC. 1838,OYHQOLUKZRVURQ-HZJYTTRNSA-N,OYHQOLUKZRVURQ,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,10.1093/ECAM/NEQ006,Atractylodes lanceaOYHQOLUKZRVURQ
41,10.1093_ECAM_NEQ006.pkl,atractylodes ovata de candolle,atractylon,Yes,182976-1,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,Asteraceae,Species,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,182976-1,Atractylodes,2900935,Synonym,knms_single,Atractylodes ovata Prodr. 7: 48 (1838) (Thunb.) DC. 1838,TYPSVDGIQAOBAD-DZGCQCFKSA-N,TYPSVDGIQAOBAD,CC1=COC2=C1C[C@H]3C(=C)CCC[C@@]3(C2)C,10.1093/ECAM/NEQ006,Atractylodes lanceaTYPSVDGIQAOBAD
42,10.1093_ECAM_NEQ006.pkl,atractylodes ovata de candolle,atractylenolide ii,Yes,182976-1,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,Asteraceae,Species,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,182976-1,Atractylodes,2900935,Synonym,knms_single,Atractylodes ovata Prodr. 7: 48 (1838) (Thunb.) DC. 1838,OQYBLUDOOFOBPO-KCQAQPDRSA-N,OQYBLUDOOFOBPO,CC1=C2C[C@H]3C(=C)CCC[C@@]3(C[C@@H]2OC1=O)C,10.1093/ECAM/NEQ006,Atractylodes lanceaOQYBLUDOOFOBPO
43,10.1093_ECAM_NEQ006.pkl,atractylodes ovata de candolle,hinesol,Yes,182976-1,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,Asteraceae,Species,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,182976-1,Atractylodes,2900935,Synonym,knms_single,Atractylodes ovata Prodr. 7: 48 (1838) (Thunb.) DC. 1838,ICWHTQRTTHCUHW-GZBFAFLISA-N,ICWHTQRTTHCUHW,C[C@H]1CCC=C([C@]12CC[C@H](C2)C(C)(C)O)C,10.1093/ECAM/NEQ006,Atractylodes lanceaICWHTQRTTHCUHW
44,10.1093_ECAM_NEQ006.pkl,atractylodes ovata de candolle,β-caryophyllene,Yes,182976-1,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,Asteraceae,Species,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,182976-1,Atractylodes,2900935,Synonym,knms_single,Atractylodes ovata Prodr. 7: 48 (1838) (Thunb.) DC. 1838,NPNUFJAVOOONJE-GFUGXAQUSA-N,NPNUFJAVOOONJE,C/C/1=C\CCC(=C)[C@H]2CC([C@@H]2CC1)(C)C,10.1093/ECAM/NEQ006,Atractylodes lanceaNPNUFJAVOOONJE
45,10.1093_ECAM_NEQ006.pkl,atractylodes ovata de candolle,palmitic acid,Yes,182976-1,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,Asteraceae,Species,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,182976-1,Atractylodes,2900935,Synonym,knms_single,Atractylodes ovata Prodr. 7: 48 (1838) (Thunb.) DC. 1838,IPCSVZSSVZVIGE-UHFFFAOYSA-N,IPCSVZSSVZVIGE,CCCCCCCCCCCCCCCC(=O)O,10.1093/ECAM/NEQ006,Atractylodes lanceaIPCSVZSSVZVIGE
46,10.1093_ECAM_NEQ006.pkl,atractylodes ovata de candolle,β-selinene,Yes,182976-1,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,Asteraceae,Species,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,182976-1,Atractylodes,2900935,Synonym,knms_single,Atractylodes ovata Prodr. 7: 48 (1838) (Thunb.) DC. 1838,YOVSPTNQHMDJAG-QLFBSQMISA-N,YOVSPTNQHMDJAG,CC(=C)[C@@H]1CC[C@]2(CCCC(=C)[C@@H]2C1)C,10.1093/ECAM/NEQ006,Atractylodes lanceaYOVSPTNQHMDJAG
47,10.1093_ECAM_NEQ006.pkl,atractylodes ovata de candolle,γ-selinene,Yes,182976-1,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,Asteraceae,Species,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,182976-1,Atractylodes,2900935,Synonym,knms_single,Atractylodes ovata Prodr. 7: 48 (1838) (Thunb.) DC. 1838,RMZHSBMIZBMVMN-UHFFFAOYSA-N,RMZHSBMIZBMVMN,CC(=C1CCC2(CCCC(=C)C2C1)C)C,10.1093/ECAM/NEQ006,Atractylodes lanceaRMZHSBMIZBMVMN
48,10.1093_ECAM_NEQ006.pkl,atractylodes ovata de candolle,atractylenolide iii,Yes,182976-1,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,Asteraceae,Species,Atractylodes lancea,Atractylodes lancea (Thunb.) DC.,182976-1,Atractylodes,2900935,Synonym,knms_single,Atractylodes ovata Prodr. 7: 48 (1838) (Thunb.) DC. 1838,FBMORZZOJSDNRQ-GLQYFDAESA-N,FBMORZZOJSDNRQ,CC1=C2C[C@H]3C(=C)CCC[C@@]3(C[C@@]2(OC1=O)O)C,10.1093/ECAM/NEQ006,Atractylodes lanceaFBMORZZOJSDNRQ
49,10.1155_2014_304830.pkl,forsythia suspensa,syringic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,JMSVCTWVEWCHDZ-UHFFFAOYSA-N,JMSVCTWVEWCHDZ,COC1=CC(=CC(=C1O)OC)C(=O)O,10.1155/2014/304830,Forsythia suspensaJMSVCTWVEWCHDZ
50,10.1155_2014_304830.pkl,forsythia suspensa,vanillic acid,Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,WKOLLVMJNQIZCI-UHFFFAOYSA-N,WKOLLVMJNQIZCI,COC1=C(C=CC(=C1)C(=O)O)O,10.1155/2014/304830,Forsythia suspensaWKOLLVMJNQIZCI
51,10.1155_2014_304830.pkl,forsythia suspensa,"labda-8(17),13e-dien-15,18-dioic acid 15-methyl ester",Yes,608900-1,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,Oleaceae,Species,Forsythia suspensa,Forsythia suspensa (Thunb.) Vahl,608900-1,Forsythia,369441,Accepted,direct_wcvp_unique,Forsythia suspensa,,,,10.1155/2014/304830,
